DATE,TIME,LAT,NS,LON,EW,POWER(V),TEMP(C),#FILES,#SCRUBBED,MIC0 TYPE 
2024-May-16,23:53:59,53.31884,n,8.57907,w,5.8,14.25,0,0,U2
2024-May-16,23:54:59,53.31884,n,8.57907,w,5.8,14.25,0,1,U2
2024-May-16,23:55:59,53.31884,n,8.57907,w,5.8,14.25,1,0,U2
2024-May-16,23:56:59,53.31884,n,8.57907,w,5.7,14.25,0,0,U2
2024-May-16,23:57:59,53.31884,n,8.57907,w,5.7,14.25,0,0,U2
2024-May-16,23:58:59,53.31884,n,8.57907,w,5.8,14.25,1,0,U2
2024-May-16,23:59:59,53.31884,n,8.57907,w,5.7,14.25,0,1,U2
2024-May-17,00:00:59,53.31884,n,8.57907,w,5.7,14.50,2,2,U2
2024-May-17,00:01:59,53.31884,n,8.57907,w,5.7,14.25,0,0,U2
2024-May-17,00:02:59,53.31884,n,8.57907,w,5.8,14.25,0,0,U2
